
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,TARAUACRURAL, 727, 30, 4.7, 3.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,TARAUACRURAL, 727, 30, 4.7, 3.0, 
,2001,2,VILACAMPINAS, 727, 46, 0.0, 1.3, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,TARAUACRURAL, 727, 30, 4.7, 3.0, 
,2001,2,VILACAMPINAS, 727, 46, 0.0, 1.3, 
,2001,2,VILASANTAROSA, 728, 12, 0.0, 0.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,TARAUACRURAL, 727, 30, 4.7, 3.0, 
,2001,2,VILACAMPINAS, 727, 46, 0.0, 1.3, 
,2001,2,VILASANTAROSA, 728, 12, 0.0, 0.0, 
,2001,2,XAPURI, 728, 2.34, 0.0, 0.0, 
,2001,2,ACRELNDIA, 725, 1.07, 0.8, 1.3, 
,2001,2,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,2,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.2, 1.2, 
,2001,2,BRASILIARURAL, 726, 42, 0.5, 1.0, 
,2001,2,CAPIXABA, 726, 44, 0.1, 2.0, 
,2001,2,CRUZEIRODOSUL, 596, 9.87, 1.7, 4.5, 
,2001,2,CRUZEIRODOSULRURAL, 726, 2, 9.6, 9.8, 
,2001,2,FEIJ, 726, 2.63, 0.3, 1.0, 
,2001,2,JORDO, 726, 15, 0.0, 0.0, 
,2001,2,MNCIOLIMA, 726, 1.45, 4.3, 5.0, 
,2001,2,MANUELURBANO, 726, 70, 0.0, 0.0, 
,2001,2,MARECHALTHAUMATURGO, 726, 23, 4.4, 1.4, 
,2001,2,PLCIDODECASTRO, 727, 2.23, 0.7, 1.1, 
,2001,2,PORTOACRE, 727, 32, 0.3, 0.3, 
,2001,2,PORTOWALTER, 727, 32, 2.1, 6.0, 
,2001,2,RIOBRANCO, 130, 65.95, 1.8, 3.3, 
,2001,2,RIOBRANCORURAL, 727, 20, 1.8, 2.6, 
,2001,2,RODRIGUESALVES, 727, 75, 6.0, 7.2, 
,2001,2,SENAMADUREIRA, 727, 4.37, 7.8, 4.2, 
,2001,2,SENADORGUIOMARDDOSSANTOS, 727, 2.93, 1.9, 1.7, 
,2001,2,TARAUAC, 727, 2.91, 5.7, 3.0, 
,2001,2,TARAUACRURAL, 727, 30, 4.7, 3.0, 
,2001,2,VILACAMPINAS, 727, 46, 0.0, 1.3, 
,2001,2,VILASANTAROSA, 728, 12, 0.0, 0.0, 
,2001,2,XAPURI, 728, 2.34, 0.0, 0.0, 
,2001,2,XAPURIRURAL, 728, 10, 0.0, 0.0, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,CAPIXABA, 726, 44, 0.6, 4.0, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,CAPIXABA, 726, 44, 0.6, 4.0, 
,2001,3,CRUZEIRODOSUL, 596, 9.87, 3.2, 7.2, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,CAPIXABA, 726, 44, 0.6, 4.0, 
,2001,3,CRUZEIRODOSUL, 596, 9.87, 3.2, 7.2, 
,2001,3,CRUZEIRODOSULRURAL, 726, 2, 12.7, 10.6, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,CAPIXABA, 726, 44, 0.6, 4.0, 
,2001,3,CRUZEIRODOSUL, 596, 9.87, 3.2, 7.2, 
,2001,3,CRUZEIRODOSULRURAL, 726, 2, 12.7, 10.6, 
,2001,3,FEIJ, 726, 2.63, 0.5, 2.0, 
,2001,3,ACRELNDIA, 725, 1.07, 11.1, 9.8, 
,2001,3,ASSISBRASIL, 726, 59, 0.0, 0.0, 
,2001,3,BRASILIAEPITACIOLNDIA, 726, 4.67, 1.5, 2.3, 
,2001,3,BRASILIARURAL, 726, 42, 1.2, 2.0, 
,2001,3,CAPIXABA, 726, 44, 0.6, 4.0, 
,2001,3,CRUZEIRODOSUL, 596, 9.87, 3.2, 7.2, 
,2001,3,CRUZEIRODOSULRURAL, 726, 2, 12.7, 10.6, 
